35.0 車の　窓が　開かないんですが。。。。。。,35.0,"kuruma no mado ga hiraka nai n desu ga...... 
Cánh cửa ô tô không mở được."
35.1 。。。その　ボタンを　押せば、開きますよ。,35.1,"... sono botan o ose ba, hiraki masu yo. 
...Ấn cái nút đó thì cửa sẽ tự mở."
35.2 ほかに　意見が　ありますか。,35.2,"hoka ni iken ga ari masu ka. 
Có ai thêm ý kiến gì nữa không?"
35.3 。。。いいえ、特に　ありません。,35.3,"... iie, tokuni ari mase n. 
...Không. Không có gì thêm nữa."
35.4 なければ、これで　終わりましょう。,35.4,"nakere ba, kore de owari masho u. 
Nếu không có thì chúng ta dừng ở đây?"
35.5 日本の　生活は　どうですか。,35.5,"nippon no seikatsu ha dou desu ka. 
Cuộc sống ở Nhật thế nào?"
35.6 。。。何でも　あって、便利です。でも、もう　少し　物価が安ければ、もっと　いいと　思います。,35.6,"... nani demo atte, benri desu. demo, mou sukoshi bukka ga yasukere ba, motto ii to omoi masu. 
...Cái gì cũng có, rất tiện lợi. Nhưng tôi nghĩ nếu giá cả rẽ hơn một chút thì tốt."
35.7 あしたまでに　レポートを　出さなければ　なりませんか。,35.7,"ashita made ni repōto o dasa nakere ba nari mase n ka. 
Tôi phải nộp bài báo cáo trước ngày mai à?"
35.8 。。。無理なら、金曜日までに　出して　ください。,35.8,"... muri nara, kinyoubi made ni dashi te kudasai. 
...Nếu không thể thì anh/chị nộp trước ngày thứ sáu."
35.9 2、3日　旅行を　しようと　思って　いるんですが、どこが　いい所は　ありませんか。,35.9,"2, 3 nichi ryokou o shiyo u to omotte iru n desu ga, doko ga ii tokoro ha ari mase n ka. 
Tôi muốn đi dụ lịch hai, ba ngày. Anh/Chị có biết chổ nào hay không?"
35.10 。。。そうですね。2、3日なら、箱根か　日光が　いいと　思います。,35.10,"... sou desu ne. 2, 3 nichi nara, hakone ka nikkou ga ii to omoi masu. 
...À...Nếu hai, ba ngày thì tôi nghĩ Hokane hoặc Nikko là hay."
35.11 本を　借りたいんですが、どう　すれば　いいですか。,35.11,"hon o kari tai n desu ga, dou sure ba ii desu ka. 
Tôi muốn mượn sách. Tôi phải làm như thế nào?"
35.12 。。。受付で　カードを　作って　もらって　ください。,35.12,"... uketsuke de kādo o tsukutte moratte kudasai. 
...Anh/Chị hãy làm thẻ thư viện ở bộ phận tiếp tân."
35.13 小川よねさんは　元気な　方ですね。,35.13,"ogawa yone san ha genki na hou desu ne. 
Bà Ogawa Yone khỏe mạnh nhỉ."
35.14 。。。ええ。年を　取れば　取るほど　元気に　なりますね。,35.14,"... ee. toshi o tore ba toru hodo genki ni nari masu ne. 
...Vâng. Càng nhiều tuổi bà ấy càng khỏe mạnh ra."
