48.0 駅に　着いたら、お電話を　ください。,48.0,"eki ni tsui tara, o denwa o kudasai. 
...Hình như có tai nạn nhỉ. Có xe ô tô cảnh sát và xe cấp cứu ở đây đấy."
48.1 係の　者を　迎えに　行かせますから。,48.1,"kakari no sha o mukae ni ikase masu kara. 
Khi đến ga thì anh gọi điện cho tôi. Tôi sẽ cho nhân viên ra đón."
48.2 。。。わかりました。,48.2,"... wakari mashi ta. 
...Vâng, được rồi."
48.3 ハンス君は　外で　遊ぶのが　好きですね。,48.3,"hansu kun ha soto de asobu no ga suki desu ne. 
Cậu Hans thích chơi ở bên ngoài nhỉ?"
48.4 。。。ええ。　体に　いいし、友達も　できるし、できるだけ　外遊ばせて　います。,48.4,"... ee. karada ni ii shi, tomodachi mo dekiru shi, dekirudake soto asobase te i masu. 
...Vâng, tôi cố gắng cho cháu chơi bên ngoài, vì như thế vừa tốt cho cơ thể lại vừa có bạn."
48.5 もしもし、一郎君　お願いします。,48.5,"moshimoshi, ichirou kun onegai shi masu. 
Alo, làm ơn cho cháu gặp bạn Ichiro."
48.6 。。。すみません。今　おふろに　入って　います。,48.6,"... sumimasen. ima o furo ni haitte i masu. 
...Xin lỗi, bây giờ nó đang tắm."
48.7 あとで　一郎に　かけさせます。,48.7,"ato de ichirou ni kakesase masu. 
Bác sẽ bảo nó gọi điện sau."
48.8 ワット先生の　授業は　どうですか。,48.8,"watto sensei no jugyou ha dou desu ka. 
Tiết học của thầy Watt thế nào?"
48.9 。。。厳しいですよ。学生に　絶対に　日本語を　使わせませんから。,48.9,"... kibishii desu yo. gakusei ni zettai ni nihongo o tsukawase mase n kara. 
...Nghiêm lắm. Thầy tuyệt đối không cho sinh viên dùng tiếng Nhật."
48.10 でも、言いたい　ことは　自由に　言わせます。,48.10,"demo, ii tai koto ha jiyuu ni iwase masu. 
Thế nhừng thầy cho phép nói tự do những gì mình thích."
48.11 すみません。　しばらく　ここに　車を　止めさせていただけませんか。　荷物を　降ろしますので。,48.11,"sumimasen. shibaraku koko ni kuruma o tomesase te i ta dake mase n ka. nimotsu o oroshi masu node. 
Xin lỗi, làm ơn cho tôi để xe ở đây một lát có được không ạ? Tôi phải cho đồ xuống."
48.12 。。。いいですよ。,48.12,"... ii desu yo. 
...Vâng, được ạ."
