15.0 この　カタログを　もらっても　いいですか。,15.0,"kono katarogu o moratte mo ii desu ka. 
Tôi lấy cái ca-ta-lô này có được không?"
15.1 。。。ええ、いいですよ。　どうぞ。,15.1,"... ee, ii desu yo. douzo. 
...Vâng, được ạ. Xin mời."
15.2 この　辞書を　借りても　いいですか。,15.2,"kono jisho o kari te mo ii desu ka. 
Tôi mượn quyển từ điển này có được không?"
15.3 。。。すみません、ちょっと。。。。今　使って　います。,15.3,"... sumimasen, chotto.... ima tsukatte i masu. 
...Xin lỗi, không được rồi...Bây giờ tôi đang dùng."
15.4 ここで　遊んでは　いけません。,15.4,"koko de ason de ha ike mase n. 
Không được chơi ở đây."
15.5 。。。はい。,15.5,"... hai. 
...Vâng ạ."
15.6 市役所の　電話番号を　知って　いますか。,15.6,"shiyakusho no denwa bangou o shitte i masu ka. 
Anh/chị có biết số điện thoại của văn phòng hành chính quận (thành phố) không ạ?"
15.7 。。。いいえ、知りません。,15.7,"... iie, shiri mase n. 
...Không, tôi không biết."
15.8 マリアさんは　どこに　住んで　いますか。,15.8,"maria san ha doko ni sun de i masu ka. 
Chị Maria sống ở đâu?"
15.9 。。。大阪に　住んで　います。,15.9,"... oosaka ni sun de i masu. 
...Tôi ở Osaka."
15.10 ワンさんは　独身ですか。,15.10,"wan san ha dokushin desu ka. 
Anh Wang còn độc thân à?"
15.11 。。。いいえ、結婚して　います。,15.11,"... iie, kekkon shi te i masu. 
...Không, tôi đã lập gia đình."
15.12 お仕事は　何ですか。,15.12,"o shigoto ha nani desu ka. 
Anh/chị làm nghề gì?"
15.13 。。。教師です。　富士大学で　教えて　います。,15.13,"... kyoushi desu. fujidaigaku de oshie te i masu. 
...Tôi làm giáo viên. Tôi dạy ở Đại học Fuji."
15.14 専門は？,15.14,"senmon ha? 
Chuyên môn của anh/chị là gì?"
15.15 。。。日本の　美術です。,15.15,"... nippon no bijutsu desu. 
...Là Mỹ thuật Nhật Bản."
