33.0 だめだ。　もう　走れない。,33.0,"dame da. mou hashire nai. 
Không được nữa rồi. Tôi không thể chạy thêm được nữa."
"33.1 。。。頑張れ。あと　1,000メートルだ。",33.1,"... ganbare. ato 1 , 000 mētoru da. 
...Cố lên. Còn 1000 mét nữa thôi."
33.2 もう　時間が　ない。,33.2,"mou jikan ga nai. 
Hết thời gian rồi."
33.3 。。。まだ　１分　ある。あきらめるな。ファイト！,33.3,"... mada ichi fun aru. akirameru na. faito! 
...Còn 1 phút nữa. Không được đầu hàng, cố lên."
33.4 あそこに　何と　書いて　あるんですか。,33.4,"asoko ni nanto kai te aru n desu ka. 
Ở chổ kia viết gì?"
33.5 。。。「止まれ」　と　書いて　あります。,33.5,"... 'tomare' to kai te ari masu. 
...Viết là ""Tomare""."
33.6 あの　漢字は　何と　読むんですか。,33.6,"ano kanji ha nanto yomu n desu ka. 
Chữ Hán kia đọc là gì?"
33.7 。。。「禁煙」です。,33.7,"... 'kinen' desu. 
...Đọc là ""Kin-en""."
33.8 たばこを　吸うなと　いう　意味です。,33.8,"tabako o suu na to iu imi desu. 
Nghĩa là cấm hút thuốc."
33.9 この　マークは　どういう　意味ですか。,33.9,"kono māku ha douiu imi desu ka. 
Ký hiệu này nghĩa là gì?"
33.10 。。。洗濯機で　洗えると　いう　意味です。,33.10,"... sentaku ki de araeru to iu imi desu. 
...Nghĩa là có thể giặt bằng máy giặt."
33.11 グプタさんは　いますか。,33.11,"guputa san ha i masu ka. 
Ông Gupta có ở đây không?"
33.12 。。。今　出かけて　います。　３０分ぐらいで　戻ると　言っていました。,33.12,"... ima dekake te i masu. san zero fun gurai de modoru to itte i mashi ta. 
...Ông ấy đang đi vắng. Ông ấy nói là khoảng 30 phút nữa sẽ về."
33.13 すみませんが、渡辺さんに　あしたの　パーティーは　6時からだと伝えて　いただけませんか。,33.13,"sumimasen ga, watanabe san ni ashita no pātī ha 6 ji kara da to tsutae te itadake mase n ka. 
Xin lỗi, anh/chị làm ơn nhắn với chị Watanabe là bữa tiệc ngày mai bắt đầu từ 6 giờ có được không?"
33.14 。。。わかりました。6時からですね。,33.14,"... wakari mashi ta. 6 ji kara desu ne. 
...Vâng, được rồi. Từ 6 giờ phải không ạ."
