26.0 渡辺さんは　時々　大阪弁を　使いますね。,26.0,"watanabe san ha tokidoki oosaka ben o tsukai masu ne. 
Chị Watanabe đôi lúc nói giọng Osaka nhỉ."
26.1 大阪に　住んで　いたんですか。,26.1,"oosaka ni sun de i ta n desu ka. 
Chị đã sống ở Osaka à?"
26.2 。。。ええ、15歳まで　大阪に　住んで　いました。,26.2,"... ee, 15 sai made oosaka ni sun de i mashi ta. 
...Vâng, tôi sống ở Osaka đến năm 15 tuổi."
26.3 おもしろい　デザインの　靴ですね。　どこで　買ったんですか。,26.3,"omoshiroi dezain no kutsu desu ne. doko de katta n desu ka. 
Kiểu thiết kế đôi giầy của anh/chị thú vị nhỉ. Anh/chị mua ở đâu thế?"
26.4 。。。エドヤストアで　買いました。　スペインの　靴です。,26.4,"... edoyasutoa de kai mashi ta. supein no kutsu desu. 
...Tôi mua ở cửa hàng Edo-ya Store. Giầy của Tây Ban Nha."
26.5 どうして　遅れたんですか。,26.5,"doushite okure ta n desu ka. 
Tại sao anh/chị đến muộn?"
26.6 。。。バスが　来なかったんです。,26.6,"... basu ga ko nakatta n desu. 
...Vì xe buýt không đến."
26.7 運動会に　参加しますか。,26.7,"undoukai ni sanka shi masu ka. 
Anh/chị có tham gia hội thi thể thao không?"
26.8 。。。いいえ、参加しません。スポーツは　あまり　好きじゃないんです。,26.8,"... iie, sanka shi mase n. supōtsu ha amari suki ja nai n desu. 
...Không, tôi không tham gia. Tôi không thích thể thao lắm."
26.9 日本語で　手紙を　書いたんですが、　ちょっと　見て　いただけませんか。,26.9,"nihongo de tegami o kai ta n desu ga, chotto mi te itadake mase n ka. 
Tôi viết thư bằng tiếng Nhật. Anh/chị xem giúp tôi một chút có được không?"
26.10 。。。いいですよ。,26.10,"... ii desu yo. 
...Được chứ."
26.11 NHKを　見学したいんですが、どう　したら　いいですか。,26.11,"nhk o kengaku shi tai n desu ga, dou shitara ii desu ka. 
Tôi muốn đến tham quan hãng NHK. Tôi phải làm thế nào?"
26.12 。。。直接　行ったら　いいですよ。いつでも　見る　ことが　できます。,26.12,"... chokusetsu okonattara ii desu yo. itsu demo miru koto ga deki masu. 
...Anh/chị cứ đến thẳng ở đó. Ở đó lúc nào cũng xem được."
