46.0 もしもし、田中ですが、今　いいでしょうか。,46.0,"moshimoshi, tanaka desu ga, ima ii desho u ka. 
Alo, tôi là Tanaka đây. Bây giờ tôi nói chuyện với anh/chị được không?"
46.1 。。。すみません。　今から　出かける　ところなんです。,46.1,"... sumimasen. ima kara dekakeru tokoro na n desu. 
...Xin lỗi, bây giờ tôi sắp phải đi có việc."
46.2 帰ったら、こちらから　電話します。,46.2,"kaettara, kochira kara denwa shi masu. 
Khi về tôi sẽ gọi điện."
46.3 故障の　原因は　わかりましたか。,46.3,"koshou no genin ha wakari mashi ta ka. 
Anh/Chị đã biết nguyên nhân hỏng chưa?"
46.4 。。。いいえ、今　調べて　いる　ところです。,46.4,"... iie, ima shirabe te iru tokoro desu. 
...Chưa. Bây giờ thì tôi đang xem."
46.5 渡辺さんは　いますか。,46.5,"watanabe san ha i masu ka. 
Chị Watanabe có ở đây không?"
46.6 。。。あ、たった今　帰った　ところです。,46.6,"... a, tattaima kaetta tokoro desu. 
...Ồ, chị ấy vừa mới về xong."
46.7 まだ　エレベーターの　ところに　いるかも　しれません。,46.7,"mada erebētā no tokoro ni iru kamo shire mase n. 
Có thể chị ấy vẫn còn đang ở chổ thang máy."
46.8 仕事は　どうですか。,46.8,"shigoto ha dou desu ka. 
Công việc của anh/chị thế nào?"
46.9 。。。先月　会社に　入った　ばかりですから、まだ　よくわかりません。,46.9,"... sengetsu kaisha ni haitta bakari desu kara, mada yoku wakari mase n. 
...Tôi mới vào công ty tháng trước nên chưa nắm được hết."
46.10 この　ビデオカメラ、先週　買った　ばかりなのに、もう動かないんです。,46.10,"kono bideokamera, senshuu katta bakari na noni, mou ugoka nai n desu. 
Cái máy quay video này mới mua tháng trước, thế mà đã hỏng rồi."
46.11 。。。じゃ、ちょっと　見せて　ください。,46.11,"... ja, chotto mise te kudasai. 
...Thế thì, anh/chị đưa tôi xem nào?"
46.12 テレサの　熱は　下がるでしょうか。,46.12,"teresa no netsu ha sagaru desho u ka. 
Nhiệt độ của Teresa đã hạ chưa ạ."
46.13 。。。今　注射を　しましたから、3時間後には　下がる　はずです。,46.13,"... ima chuusha o shi mashi ta kara, 3 jikan go ni ha sagaru hazu desu. 
...Bây giờ tôi mới tiêm, nên khoảng 3 giờ nữa thì chắc chắn nhiệt độ sẽ hạ."
