23.0 よく　テレビを　みますか。,23.0,"yoku terebi o mi masu ka. 
Anh/chị có hay xem ti-vi không?"
23.1 。。。そうですね。　野球の　試合が　ある　とき、見ます。,23.1,"... sou desu ne. yakyuu no shiai ga aru toki, mi masu. 
...À...khi có trận bóng chày thì tôi xem."
23.2 冷蔵庫に　何も　ない　とき、どう　しますか。,23.2,"reizouko ni nani mo nai toki, dou shi masu ka. 
Khi trong tủ lạnh không có gì cả thì anh/chị làm gì?"
23.3 。。。近くの　レストランへ　何か　食べに　行きます。,23.3,"... chikaku no resutoran he nani ka tabe ni iki masu. 
...Tôi đi ăn cái gì đó ở nhà hàng gần nhà."
23.4 会議室を　出る　とき、　エアコンを　消しましたか。,23.4,"kaigi shitsu o deru toki, eakon o keshi mashi ta ka. 
Khi rời phòng họp anh/chị đã tắt điều hòa chưa?"
23.5 。。。すみません。　忘れました。,23.5,"... sumimasen. wasure mashi ta. 
...Xin lỗi, tôi quên."
23.6 サントスさんは　どこで　服や　靴を　買いますか。,23.6,"santosu san ha doko de fuku ya kutsu o kai masu ka. 
Anh Santos mua quần áo, giầy dép ở đâu?"
23.7 。。。夏休みや　お正月に　国へ　帰った　とき、買います。,23.7,"... natsuyasumi ya oshougatsu ni kuni he kaetta toki, kai masu. 
...Tôi mua khi về nước trong dịp hè hay Tết."
23.8 日本のは　小さいですから。,23.8,"nippon no ha chiisai desu kara. 
 Vì đồ Nhật nhỏ so với tôi."
23.9 それは　何ですか。,23.9,"sore ha nani desu ka. 
Đó là cái gì?"
23.10 。。。「元気茶」です。体の　調子が　悪い　とき、飲みます。,23.10,"... 'genki cha' desu. karada no choushi ga warui toki, nomi masu. 
...Là trà Genki. Khi thấy người không được khỏe thì uống."
23.11 暇な　とき、うちへ　遊びに　来ませんか。,23.11,"hima na toki, uchi he asobi ni ki mase n ka. 
Khi anh/chị rảnh rỗi thì đến chơi nhà tôi được không?"
23.12 。。。ええ、ありがとう　ございます。,23.12,"... ee, arigatou gozai masu. 
...Vâng, cám ơn ạ."
23.13 学生の　とき、アルバイトを　しましたか。,23.13,"gakusei no toki, arubaito o shi mashi ta ka. 
Thời sinh viên, anh/chị có làm thêm không?"
23.14 。。。ええ、時々　しました。,23.14,"... ee, tokidoki shi mashi ta. 
...Có, thỉnh thoảng tôi có làm."
23.15 音が　小さいですね。,23.15,"oto ga chiisai desu ne. 
Âm thanh nhỏ nhỉ."
23.16 。。。この　つまみを　右へ　回すと、大きく　なります。,23.16,"... kono tsumami o migi he mawasu to, ookiku nari masu. 
...Vặn núm này về bên phải thì sẽ to hơn."
23.17 すみません。　市役所は　どこですか。,23.17,"sumimasen. shiyakusho ha doko desu ka. 
Xin lỗi, Văn phòng hành chính thành phố ở đâu ạ?"
23.18 。。。この　道を　まっすぐ　行くと、左に　あります。,23.18,"... kono michi o massugu iku to, hidari ni ari masu. 
...Anh/chị ddi thẳng đường này là thấy nó bên trái"
