34.0 みなさん、盆踊りを　練習しましょう。,34.0,"minasan, bonodori o renshuu shi masho u. 
Các bạn, chúng ta luyện tập múa Bon."
34.1 。。。はい。わたしが　する　とおりに、踊って　ください。,34.1,"... hai. watashi ga suru toori ni, odotte kudasai. 
...Vâng. Các bạn hãy múa theo đúng như tôi làm."
34.2 おもしろい　夢を　みました。,34.2,"omoshiroi yume o mi mashi ta. 
Tôi đã mơ rất thú vị."
34.3 。。。どんな　夢ですか。　見た　とおりに、話して　ください。,34.3,"... donna yume desu ka. mi ta toori ni, hanashi te kudasai. 
...Anh/Chị đã mơ như thế nào? Hãy nói lại đúng như anh/chị đã mơ."
34.4 この　テーブルは　自分で　組み立てるんですか。,34.4,"kono tēburu ha jibun de kumitateru n desu ka. 
Bản này thì mình phải tự lắp à?"
34.5 。。。ええ、説明書の　とおりに、組み立てて　ください。簡単です。,34.5,"... ee, setsumei sho no toori ni, kumitate te kudasai. kantan desu. 
...Vâng. Anh/Chị hãy theo đúng như quyển hướng dẫn mà lắp. Dễ thôi."
34.6 どこで　財布を　落としたんですか。,34.6,"doko de saifu o otoshi ta n desu ka. 
Anh/Chị đã đánh rơi ví ở đâu?"
34.7 。。。わかりません。うちへ　帰った　あとで、気が　ついたんです。,34.7,"... wakari mase n. uchi he kaetta ato de, ki ga tsui ta n desu. 
...Tôi không biết. Sau khi về nhà, tôi phát hiện ra là mình đã mất ví."
34.8 仕事の　あとで、飲みに　行きませんか。,34.8,"shigoto no ato de, nomi ni iki mase n ka. 
Sau khi xong việc anh/chị có đi uống với tôi không?"
34.9 。。。すみません。きょうは　スポーツクラブへ　行く　日なんです。,34.9,"... sumimasen. kyou ha supōtsu kurabu he iku hi na n desu. 
...Xin lỗi. Hôm nay là ngày tôi phải đến câu lạc bộ thể thao."
34.10 友達の　結婚式に　何を　着て　行ったら　いいですか。,34.10,"tomodachi no kekkonshiki ni nani o ki te okonattara ii desu ka. 
Tôi nên mặc như thế nào để đi dự lễ cưới bạn."
34.11 。。。そうですね。　日本では　男の　人は　黒か　紺の　スーツを着て、白い　ネクタイを　して　行きます。,34.11,"... sou desu ne. nippon de ha otoko no hito ha kuro ka kon no sūtsu o ki te, shiroi nekutai o shi te iki masu. 
...À... Ở Nhật thì nam giới sẽ mặc com-lê màu đen hoặc xanh lam và đeo cà vạt trắng."
34.12 これは　しょうゆを　つけるんですか。,34.12,"kore ha shouyu o tsukeru n desu ka. 
Món này có chấm xì dầu không ạ?"
34.13 。。。いいえ、何も　つけないで　食べて　ください。,34.13,"... iie, nani mo tsuke nai de tabe te kudasai. 
...Không anh/chị cứ ăn mà không phải chấm gì cả."
34.14 少し　細く　なりましたね。ダイエットしたんですか。,34.14,"sukoshi hosoku nari mashi ta ne. daietto shi ta n desu ka. 
Anh/Chị gầy đi nhỉ? Anh/Chị ăn kiêng à?"
34.15 。。。いいえ。　バスに　乗らないで、駅まで　歩いて　いるんです。,34.15,"... iie. basu ni nora nai de, eki made arui te iru n desu. 
...Không. Tôi từ bỏ đi xe buýt mà đi bộ từ ga về hàng ngày."
