19.0 北海道へ　行った　ことが　ありますか。,19.0,"hokkaidou he okonatta koto ga ari masu ka. 
Anh/chị đã từng đi Hokkaido bao giờ chưa?"
19.1 。。。はい、一度　あります。2年まえに　友達と　行きました。,19.1,"... hai, ichido ari masu. 2 nen mae ni tomodachi to iki mashi ta. 
...Vâng, Tôi đã từng đi một lần. tôi đi cũng bạn cách đây 2 năm."
19.2 馬に　乗った　ことが　ありますか。,19.2,"uma ni notta koto ga ari masu ka. 
Anh/chị đã từng cưỡi ngựa bao giờ chưa?"
19.3 。。。いいえ、一度も　ありません。ぜひ　乗りたいです。,19.3,"... iie, ichi do mo ari mase n. zehi nori tai desu. 
...Chưa, tôi chưa cưỡi ngựa lần nào cả. Tôi rất muốn cưỡi."
19.4 冬休みは　何を　しましたか。,19.4,"fuyuyasumi ha nani o shi mashi ta ka. 
Nghỉ đông anh/chị đã làm gì?"
19.5 。。。京都の　お寺や　神社を　見たり、友達と　パーティーを　したり　しました。,19.5,"... kyouto no otera ya jinja o mi tari, tomodachi to pātī o shi tari shi mashi ta. 
...Tôi đã đi thăm chùa, đền thờ đạo Thần, liên hoan cùng bạn..."
19.6 日本で　何を　したいですか。,19.6,"nippon de nani o shi tai desu ka. 
Anh/chị muốn làm gì ở Nhật?"
19.7 。。。旅行を　したり、お茶を　習ったり　したいです。,19.7,"... ryokou o shi tari, ocha o narattari shi tai desu. 
...Tôi muốn đi du lịch, học trà đạo..."
19.8 体の　調子は　どうですか。,19.8,"karada no choushi ha dou desu ka. 
Anh/chị thấy trong người thế nào?"
19.9 。。。おかげさまで　よく　なりました。,19.9,"... okage sa made yoku nari mashi ta. 
...Cám ơn, tôi đã khỏe rồi."
19.10 日本語が　上手に　なりましたね。,19.10,"nihongo ga jouzu ni nari mashi ta ne. 
Tiếng Nhật của anh /chị khá lên nhỉ."
19.11 。。。ありがとう　ございます。でも、まだまだです。,19.11,"... arigatou gozai masu. demo, madamada desu. 
...Xin cám ơn. Nhưng vẫn còn phải cố gắng nhiều."
19.12 テレサちゃんは　何に　なりたいですか。,19.12,"teresa chan ha nani ni nari tai desu ka. 
em Teresa muốn làm nghề gì?"
19.13 。。。医者に　なりたいです。,19.13,"... isha ni nari tai desu. 
...Em muốn trở thành bác sĩ."
19.14 。。。うん、食べる。,19.14,"... un, taberu. 
...Có, tôi có ăn."
19.15 そこに　はさみ「が」　ある？,19.15,"soko ni hasami 'ga' aru? 
Ở đó có kéo không?"
19.16 。。。ううん、ない。,19.16,"... uun, nai. 
...Không. không có"
19.17 きのう　木村さんに　会った？,19.17,"kinou kimura san ni atta? 
Hôm qua anh/chị có gặp chị Kimura không?"
19.18 。。。ううん、会わなかった。,19.18,"... uun, awa nakatta. 
...Không, tôi không gặp."
19.19 あした　みんなで　京都「へ」　行かない？,19.19,"ashita minna de kyouto 'he' ika nai? 
Ngày mai (cả nhóm) chúng mình đi Kyoto không?"
19.20 。。。うん、いいね。,19.20,"... un, ii ne. 
...Ừ, được đấy."
19.21 その　カレーライス「は」　おいしい？,19.21,"sono karēraisu 'ha' oishii? 
Món cà ri đó có ngon không?"
19.22 。。。うん、辛いけど、おいしい。,19.22,"... un, tsurai kedo, oishii. 
...Có, tuy hơi cay nhưng ngon."
19.23 今　暇？,19.23,"ima hima? 
Bây giờ anh/chị có rãnh không?"
19.24 。。。うん、暇。　何？,19.24,"... un, hima. nani? 
...Có, tôi rãnh, có gì không?"
19.25 ちょっと　手伝って。,19.25,"chotto tetsudatte. 
Giúp tôi một chút."
19.26 辞書「を」　持って　「い」る？,19.26,"jisho 'o' motte 'i' ru? 
Anh/chị có từ điển không?"
19.27 。。。ううん、持って　「い」ない。,19.27,"... uun, motte 'i' nai. 
...Không, tôi không có."
