50.0 重そうですね。　お持ちしましょうか。,50.0,"omo sou desu ne. o mochishi masho u ka. 
Trông có vẻ nặng nhỉ. Tôi mang giúp anh/chị nhé?"
50.1 。。。すみません。　お願いします。,50.1,"... sumimasen. onegai shi masu. 
...Cám ơn. XIn nhờ anh/chị."
50.2 ガイドさん、ここを　見た　あとで、どこへ　行くんですか。,50.2,"gaido san, koko o mi ta ato de, doko he iku n desu ka. 
Hướng dẫn viên ơi, sau khi xem ở chỗ này xong, chúng ta sẽ đi đâu vậy?"
50.3 。。。江戸東京博物館へ　ご案内します。,50.3,"... edo toukyou hakubutsukan he go annai shi masu. 
...Tôi sẽ hướng dẫn anh/chị đến viện bảo tàng Edo-Tokyo."
50.4 グプタさんの　到着は　2時ですね。　だれか　迎えに行くんですか。,50.4,"guputa san no touchaku ha 2 ji desu ne. dare ka mukae ni iku n desu ka. 
Anh Guputa đến nơi là 2 giờ nhỉ. Ai sẽ đi đón anh ấy vây?"
50.5 。。。はい、私が　参ります。,50.5,"... hai, watashi ga mairi masu. 
...Vâng, tôi sẽ đến đón anh ấy."
50.6 ご家族は　どちらに　いらっしゃいましか。,50.6,"go kazoku ha dochira ni irasshai mashi ka. 
Gia đình anh/chị ở đâu?"
50.7 。。。ニューヨークに　おります。,50.7,"... nyūyōku ni ori masu. 
...Gia đình tôi ở New York."
50.8 ちょっと　切符を　拝見します。,50.8,"chotto kippu o haiken shi masu. 
Cho tôi xem vé một chút."
50.9 。。。はい。,50.9,"... hai. 
...Vâng ạ."
50.10 どうも　ありがとう　ございました。,50.10,"doumo arigatou gozai mashi ta. 
Cám ơn rất nhiều ạ."
50.11 ミラーさんが　スピーチコンテストで　優勝したのをご存じですか。,50.11,"mirā san ga supīchi kontesuto de yuushou shi ta no o gozonji desu ka. 
Anh/chị có biết anh Miller đã thắng trong cuộc thi hùng biện không?"
50.12 。。。はい、部長から　伺いました。,50.12,"... hai, buchou kara ukagai mashi ta. 
...Có. tôi ddã nghe từ trưởng bộ phận."
50.13 こちらは　ミラーさんです。,50.13,"kochira ha mirā san desu. 
Đây là anh Miller."
50.14 。。。初めまして。　ミラーと　申します。,50.14,"... hajime mashite. mirā to moushi masu. 
...Xin chào, Tôi là Miller."
50.15 どうぞ　よろしく　お願いいたします。,50.15,"douzo yoroshiku onegai itashi masu. 
Mong nhận được sự giúp đỡ của anh/chị."
50.16 この近くに　電話が　ありますか。,50.16,"kono chikaku ni denwa ga ari masu ka. 
Gần đây có điện thoại không?"
50.17 。。。はい、あちらの　階段の　横に　ございます。,50.17,"... hai, achira no kaidan no yoko ni gozai masu. 
...Có, nằm bên cạnh  cầu thang đằng kia."
