9.0 お酒が　好きですか。,9.0,"o sake ga suki desu ka. 
 Anh/chị  có thích rượu không?"
9.1 。。。いいえ、好きじゃ（では）　ありません。,9.1,"... iie, suki ja (deha) ari mase n. 
...Không, tôi không thích lắm."
9.2 どんな　スポーツが　好きですか。,9.2,"donna supōtsu ga suki desu ka. 
Anh/chị thích môn thể thao nào?"
9.3 。。。サッカーが　好きです。,9.3,"... sakkā ga suki desu. 
...Tôi thích môn bóng đá."
9.4 カリナさんは　絵が　上手ですか。,9.4,"karina san ha e ga jouzu desu ka. 
Chị Karina có giỏi hội họa không?"
9.5 。。。はい、「カリナさんは」　とても　上手です。,9.5,"... hai, 'karina san ha' totemo jouzu desu. 
...Vâng, (Chị Karina) rất giỏi hội họa."
9.6 田中さんは　インドネシア語が　わかりますか。,9.6,"tanaka san ha indoneshia go ga wakari masu ka. 
Anh Tanaka có hiểu tiếng Indonesia không?"
9.7 。。。いいえ、全然　わかりません。,9.7,"... iie, zenzen wakari mase n. 
...Không, tôi không biết chút nào cả."
9.8 細かい　お金が　ありますか。,9.8,"komakai okane ga ari masu ka.... iie, ari mase n. 
Anh/chị có tiền lẻ không? ...Không, tôi không có."
9.9 。。。いいえ、ありません。,9.9,"
...Không, tôi không có."
9.10 毎朝　新聞を　読みますか。,9.10,"maiasa shinbun o yomi masu ka. 
Mỗi buổi sáng, anh/chị có đọc báo không?"
9.11 。。。いいえ、時間が　ありませんから、読みません。,9.11,"... iie, jikan ga ari mase n kara, yomi mase n. 
...Không, vì không có thời gian nên tôi không đọc."
9.12 どうして　きのう　早く　帰りましたか。,9.12,"doushite kinou hayaku kaeri mashi ta ka. 
Tại sao hôm qua anh/chị về sớm vậy?"
9.13 。。。用事が　ありましたから。,9.13,"... youji ga ari mashi ta kara. 
...Vì tôi có việc bận."
