49.0 この　本は　読まれましたか。,49.0,"kono hon ha yomare mashi ta ka. 
Anh/Chị đã đọc quyển sách này chưa?"
49.1 。。。ええ、もう　読みました。,49.1,"... ee, mou yomi mashi ta. 
...Vâng, tôi đã đọc rồi."
49.2 すみません。その　灰皿、お使いに　なりますか。,49.2,"sumimasen. sono haizara, o tsukai ni nari masu ka. 
Xin lỗi, anh/chị có dùng cái gạt tàn đó không?"
49.3 。。。いいえ、使いません。　どうぞ。,49.3,"... iie, tsukai mase n. douzo. 
...Không, tôi không dùng. Xin mời."
49.4 よく　映画を　ご覧に　なりましたか。,49.4,"yoku eiga o goran ni nari mashi ta ka. 
Anh/Chị có hay xem phim không?"
49.5 。。。いいえ。　でも、たまに　テレビで　見ます。,49.5,"... iie. demo, tamani terebi de mi masu. 
...Không. Nhưng thỉnh thoảng tôi xem trên tivi."
49.6 小川さんの　息子さんが　さくら大学に　合格したのをご存じですか。,49.6,"ogawa san no musuko san ga sakura daigaku ni goukaku shi ta no o gozonji desu ka. 
Anh/Chị có biết con trai của anh Ogawa đỗ vào trường đại học Sakura không?"
49.7 。。。いいえ、ちっとも　知りませんでした。,49.7,"... iie, chittomo shiri mase n deshi ta. 
...Không, tôi không hề biết."
49.8 飲み物は　何を　召し上がりますか。,49.8,"nomimono ha nani o meshiagari masu ka. 
Anh/Chị dùng đồ uống gì?"
49.9 遠慮なく　おっしゃって　ください。,49.9,"enryonaku osshatte kudasai. 
Anh/Chị cứ nói đừng làm khách nhé."
49.10 。。。じゃ、ビールを　お願いします。,49.10,"... ja, bīru o onegai shi masu. 
...Thế thì cho tôi bia."
49.11 松本部長は　いらっしゃいますか。,49.11,"matsumoto buchou ha irasshai masu ka. 
Trưởng phòng Matsumoto có ở đây không?"
49.12 。。。ええ、こちらの　お部屋です。どうぞ　お入り　ください。,49.12,"... ee, kochira no o heya desu. douzo o iri kudasai. 
...Có, ở phòng này ạ. Mời anh/chị vào."
